house_type,room_count,house_size,location,city,latitude,longitude,num_bathrooms,num_balconies,security_deposit,status,price
Independent Floor ,3 BHK,3000.0,Greater kailash 1,Delhi,28.55175018,77.23332977,3.0,3.0,>100k,Unfurnished,99000
Independent Floor ,1 BHK,300.0,New Rajinder Nagar,Delhi,28.63493347,77.17928314,1.0,1.0,<=100k,Furnished,25000
Apartment ,1 BHK,750.0,Virar,Mumbai,19.47031784,72.7999649,1.0,0.0,0,Semi-Furnished,8000
Apartment ,1 BHK,300.0,Vasai,Mumbai,19.38999557,72.82585144,1.0,0.0,<=100k,Semi-Furnished,14000
,3 BHK,1800.0,Kalkaji,Delhi,28.55150414,77.25912476,4.0,0.0,0,Semi-Furnished,100000
Apartment ,2 BHK,955.0,Dhayari,Pune,18.45890045,73.78898621,2.0,1.0,<=100k,Unfurnished,15500
Apartment ,2 BHK,900.0,Ville Parle East,Mumbai,19.0951004,72.8605957,2.0,0.0,0,Furnished,65000
Apartment ,2 BHK,1290.0,Dhanori,Pune,18.59719658,73.90261078,1.0,1.0,<=100k,Semi-Furnished,18000
Apartment ,2 BHK,,Lohegaon,Pune,18.61758995,73.9103241,2.0,0.0,,Semi-Furnished,22000
Apartment ,2 BHK,852.0,Tathawade,Pune,18.62059402,73.75565338,,0.0,<=100k,Unfurnished,24000
Independent Floor ,4 BHK,4500.0,Naraina,Delhi,28.63214111,77.13885498,4.0,0.0,0,Semi-Furnished,130000
Apartment ,1 BHK,610.0,Kalyan West,Mumbai,19.25731087,73.12992096,1.0,0.0,0,Unfurnished,14500
Apartment ,2 BHK,,Wagholi,Pune,18.58438492,73.99645233,,2.0,<=100k,Furnished,14000
Independent Floor ,4 BHK,5896.0,Niti Bagh,Delhi,28.55949974,77.21679688,4.0,2.0,>100k,Unfurnished,301101
Independent Floor ,2 BHK,780.0,Janakpuri,Delhi,28.62119293,77.09102631,1.0,0.0,,Semi-Furnished,25000
Independent Floor ,4 BHK,5896.0,Geetanjali Enclave,Delhi,28.53087997,77.20243073,4.0,2.0,>100k,Unfurnished,401012
Independent Floor ,3 BHK,2851.0,Green Park,Delhi,28.55761909,77.20458984,3.0,2.0,>100k,Unfurnished,301011
Apartment ,3 BHK,1690.0,Andheri East,Mumbai,19.1108036,72.87134552,3.0,0.0,0,Semi-Furnished,142300
Independent Floor ,3 BHK,2741.0,Gulmohar park,Delhi,28.55765915,77.21248627,3.0,2.0,>100k,Unfurnished,325461
Apartment ,1 BHK,550.0,Koper Khairane,Mumbai,19.10782623,73.00067902,1.0,0.0,0,Unfurnished,10000
Apartment ,3 BHK,1085.0,Wagholi,Pune,18.57997322,73.9730072,3.0,0.0,0,Semi-Furnished,16500
Apartment ,1 BHK,699.0,Kalyan West,Mumbai,19.24366951,73.12358093,1.0,0.0,<=100k,Semi-Furnished,12000
Apartment ,4 BHK,1500.0,Malabar Hill,Mumbai,18.94757462,72.79395294,4.0,0.0,0,Furnished,215000
Apartment ,5 BHK,2600.0,Santacruz East,Mumbai,18.97277069,72.81299591,4.0,0.0,0,Furnished,350000
Independent House ,4 BHK,5896.0,Panchsheel Enclave,Delhi,28.54351997,77.22973633,4.0,2.0,>100k,Unfurnished,301022
Independent Floor ,3 BHK,2250.0,Hauz Khas,Delhi,28.55016518,77.19645691,3.0,0.0,0,Semi-Furnished,110000
Apartment ,2 BHK,1050.0,Nerul,Mumbai,19.03713226,73.00855255,2.0,0.0,0,Semi-Furnished,56000
Apartment ,3 BHK,2200.0,Defence Colony,Delhi,28.57709885,77.23474884,3.0,2.0,>100k,Furnished,200000
Apartment ,1 BHK,525.0,Kandivali East,Mumbai,19.19499969,72.875,,0.0,0,Unfurnished,18000
Apartment ,3 BHK,1650.0,Wagholi,Pune,18.57700348,73.98805237,3.0,3.0,<=100k,Unfurnished,14000
Independent Floor ,5 BHK,6521.0,Gulmohar park,Delhi,28.55765915,77.21248627,4.0,2.0,>100k,Unfurnished,301812
Apartment ,2 BHK,1035.0,Mahalaxmi,Mumbai,18.98710442,72.8290863,2.0,0.0,0,Unfurnished,135000
Apartment ,2 BHK,675.0,Sector 1 Dwarka,Delhi,28.60317993,77.08067322,2.0,0.0,0,Semi-Furnished,8500
Apartment ,1 BHK,650.0,Titwala,Mumbai,19.29271317,73.2019043,1.0,0.0,,Semi-Furnished,7500
Studio Apartment ,1 RK,225.0,Malad West,Mumbai,19.20204163,72.81889343,,0.0,0,Unfurnished,10000
Independent Floor ,3 BHK,1350.0,Janakpuri,Delhi,28.61662483,77.09482574,3.0,2.0,<=100k,Semi-Furnished,36000
Apartment ,2 BHK,951.0,Wagholi,Pune,18.58792686,73.98773193,2.0,2.0,<=100k,Unfurnished,12000
Apartment ,2 BHK,1070.0,Wagholi,Pune,18.57670975,73.99583435,2.0,2.0,<=100k,Semi-Furnished,12500
Apartment ,2 BHK,,Wagholi,Pune,18.56955719,73.97392273,1.0,2.0,<=100k,Unfurnished,20000
Apartment ,3 BHK,1180.0,Thane West,Mumbai,19.22232819,72.98812103,2.0,0.0,>100k,Semi-Furnished,30000
Apartment ,1 BHK,500.0,Thane West,Mumbai,19.25776482,72.96995544,1.0,0.0,<=100k,Unfurnished,13000
Apartment ,2 BHK,900.0,Thane West,Mumbai,19.22576714,72.99422455,2.0,0.0,0,Semi-Furnished,30000
Apartment ,2 BHK,1100.0,Powai,Mumbai,19.11899948,72.91719055,2.0,0.0,0,Furnished,80000
Apartment ,1 BHK,651.0,Ghansoli,Mumbai,19.12399673,72.9980545,2.0,2.0,<=100k,Unfurnished,20000
Apartment ,2 BHK,900.0,Andheri East,Mumbai,19.11651802,72.8895874,2.0,0.0,0,Furnished,50000
Apartment ,3 BHK,1355.0,Wakad,Pune,18.5965538,73.77578735,3.0,0.0,0,Unfurnished,32000
Apartment ,1 BHK,,Bandra West,Mumbai,19.06106186,72.8347168,,0.0,0,Unfurnished,55000
,3 BHK,2856.0,Sarvodaya Enclave,Delhi,28.5376606,77.20207214,3.0,2.0,>100k,Unfurnished,301022
Independent Floor ,3 BHK,1750.0,Poorvi Pitampura,Delhi,28.70433044,77.14995575,3.0,1.0,,Semi-Furnished,56000
Independent Floor ,1 BHK,500.0,Ramesh Nagar,Delhi,28.64922142,77.13320923,1.0,0.0,0,Furnished,18000
Apartment ,3 BHK,1600.0,Kharghar,Mumbai,19.04327202,73.06098938,3.0,0.0,,Furnished,65000
Independent Floor ,5 BHK,6521.0,Panchsheel Park,Delhi,28.54154015,77.21611786,4.0,2.0,>100k,Unfurnished,301012
,2 BHK,1250.0,Ghansoli,Mumbai,19.12399673,72.9980545,2.0,4.0,<=100k,Unfurnished,29500
Apartment ,2 BHK,,Andheri West,Mumbai,19.13736153,72.83709717,2.0,0.0,>100k,Furnished,110000
Villa ,5 BHK,6251.0,Panchsheel Park,Delhi,28.54154015,77.21611786,5.0,2.0,>100k,Unfurnished,562562
Apartment ,2 BHK,900.0,Worli,Mumbai,19.00169182,72.818573,2.0,0.0,0,Furnished,105000
Independent House ,5 BHK,6521.0,Chattarpur,Delhi,28.49946976,77.19647217,4.0,2.0,>100k,Unfurnished,401012
Independent Floor ,3 BHK,2741.0,Safdarjung Enclave,Delhi,28.56125832,77.19052124,3.0,2.0,>100k,Unfurnished,301012
Independent Floor ,1 BHK,600.0,Hadapsar,Pune,18.48603058,73.93418884,1.0,0.0,0,Semi-Furnished,5500
Apartment ,2 BHK,1100.0,Kanjurmarg,Mumbai,19.13116074,72.94013977,2.0,0.0,,Semi-Furnished,33000
,2 BHK,806.0,Kharghar,Mumbai,19.0733223,73.07743073,2.0,2.0,<=100k,Semi-Furnished,24000
Apartment ,2 BHK,910.0,Mira Road East,Mumbai,19.28087616,72.87459564,2.0,0.0,0,Semi-Furnished,17000
Independent Floor ,4 BHK,5896.0,Sarvodaya Enclave,Delhi,28.5376606,77.20207214,4.0,3.0,>100k,Unfurnished,301012
Independent Floor ,4 BHK,,Sector 19 Dwarka,Delhi,28.57611275,77.04671478,4.0,0.0,0,Semi-Furnished,70000
Apartment ,2 BHK,1100.0,Kharghar,Mumbai,19.0428257,73.07227325,,0.0,0,Semi-Furnished,23000
Apartment ,1 BHK,700.0,Thane West,Mumbai,19.26537704,72.97238922,1.0,0.0,0,Semi-Furnished,15002
Apartment ,2 BHK,1088.0,Kharghar,Mumbai,19.06855965,73.08152008,2.0,0.0,>100k,Furnished,45000
Apartment ,2 BHK,983.0,Moshi,Pune,18.67595482,73.84246063,2.0,0.0,<=100k,Unfurnished,16500
Apartment ,2 BHK,1100.0,Hinjewadi,Pune,18.57535172,73.67964935,2.0,0.0,0,Furnished,23000
Independent Floor ,3 BHK,2500.0,Hauz Khas,Delhi,28.55016518,77.19645691,3.0,0.0,0,Unfurnished,100000
Studio Apartment ,1 RK,250.0,Andheri East,Mumbai,19.13683128,72.86800385,1.0,0.0,0,Semi-Furnished,16000
Apartment ,1 BHK,650.0,Vishrantwadi,Pune,18.57470322,73.88276672,1.0,1.0,<=100k,Unfurnished,16500
Apartment ,4 BHK,1300.0,NIBM Annex Mohammadwadi,Pune,18.47583008,73.90903473,,1.0,>100k,Unfurnished,60000
Apartment ,2 BHK,757.0,Ravet,Pune,18.65584183,73.73114777,2.0,2.0,,Semi-Furnished,22000
Apartment ,2 BHK,1098.0,Dombivali,Mumbai,19.14808083,73.07962036,2.0,0.0,0,Semi-Furnished,16000
Apartment ,2 BHK,1100.0,Kandivali East,Mumbai,19.20486069,72.87245178,2.0,0.0,0,Unfurnished,65000
Independent Floor ,3 BHK,2856.0,Hauz Khas,Delhi,28.55542183,77.20988464,3.0,2.0,>100k,Unfurnished,301012
Apartment ,3 BHK,1500.0,NIBM,Pune,18.47696114,73.89567566,3.0,1.0,<=100k,Furnished,38000
Apartment ,3 BHK,2150.0,Lower Parel,Mumbai,19.0024128,72.82653809,4.0,0.0,0,Semi-Furnished,425000
,3 BHK,900.0,Dabri,Delhi,28.60993385,77.09203339,2.0,0.0,,Semi-Furnished,18000
Apartment ,4 BHK,2160.0,Sector 2 Dwarka,Delhi,28.59634781,77.06911469,4.0,3.0,>100k,Semi-Furnished,65000
Apartment ,1 BHK,540.0,Thane West,Mumbai,19.2348175,72.96658325,1.0,0.0,0,Semi-Furnished,15000
Independent Floor ,3 BHK,2700.0,Safdarjung Enclave,Delhi,28.56470108,77.19415283,3.0,0.0,0,Semi-Furnished,140000
Apartment ,2 BHK,905.0,Wakad,Pune,18.5906601,73.77902985,2.0,0.0,0,Semi-Furnished,18000
Apartment ,1 BHK,434.0,Dombivali,Mumbai,19.21064949,73.09201813,1.0,0.0,<=100k,Semi-Furnished,5500
Apartment ,2 BHK,900.0,Andheri West,Mumbai,19.12791443,72.8188858,2.0,0.0,0,Unfurnished,65000
,2 BHK,,Virar,Mumbai,19.46809959,72.79780579,2.0,0.0,0,Semi-Furnished,7500
Apartment ,2 BHK,1100.0,Wagholi,Pune,18.57500267,73.9759903,2.0,2.0,<=100k,Semi-Furnished,20000
Apartment ,2 BHK,905.0,Wakad,Pune,18.5906601,73.77902985,2.0,0.0,0,Semi-Furnished,18000
Independent Floor ,3 BHK,2350.0,Greater Kailash,Delhi,28.5457592,77.24568176,3.0,0.0,0,Semi-Furnished,125000
Independent Floor ,3 BHK,2741.0,Panchsheel Enclave,Delhi,28.54351997,77.22973633,3.0,2.0,>100k,Unfurnished,362612
Villa ,5 BHK,6521.0,Prithviraj Road,Delhi,28.6001606,77.22097778,4.0,2.0,>100k,Unfurnished,1216162
Apartment ,1 BHK,610.0,Kharghar,Mumbai,19.07730484,73.07568359,2.0,0.0,0,Unfurnished,9800
Independent Floor ,4 BHK,4500.0,Greater kailash 1,Delhi,28.55195999,77.23581696,4.0,0.0,0,Semi-Furnished,325000
Apartment ,1 BHK,700.0,Hinjewadi,Pune,18.59160042,73.71278381,1.0,0.0,,Furnished,18000
,1 BHK,700.0,Colaba,Mumbai,18.90356064,72.81304169,1.0,0.0,0,Furnished,90000
Independent Floor ,3 BHK,2856.0,Golf Links,Delhi,28.59763908,77.23332977,3.0,2.0,>100k,Unfurnished,329295
Apartment ,2 BHK,850.0,Bhandup West,Mumbai,19.15442848,72.93182373,2.0,0.0,0,Semi-Furnished,25000
Apartment ,1 BHK,444.0,Goregaon West,Mumbai,19.16921997,72.83662415,2.0,0.0,0,Semi-Furnished,26300
Independent Floor ,2 BHK,600.0,Dabri,Delhi,28.60993385,77.09203339,2.0,0.0,0,Semi-Furnished,13000
Independent Floor ,3 BHK,900.0,Jhil Mil Colony,Delhi,28.67067719,77.30408478,3.0,2.0,<=100k,Furnished,25000
Apartment ,3 BHK,1400.0,Andheri West,Mumbai,19.13851357,72.81504059,3.0,0.0,0,Furnished,75000
Apartment ,2 BHK,800.0,Andheri West,Mumbai,19.14526939,72.8306427,2.0,0.0,0,Unfurnished,56000
,1 BHK,450.0,Kandivali East,Mumbai,19.19689178,72.87253571,2.0,0.0,0,Furnished,28000
Apartment ,2 BHK,1258.0,Ghansoli,Mumbai,19.11989021,73.00995636,2.0,2.0,>100k,Furnished,59000
Apartment ,2 BHK,995.0,Wagholi,Pune,18.57175446,73.97624207,2.0,2.0,<=100k,Unfurnished,12000
Independent Floor ,3 BHK,3000.0,Defence Colony,Delhi,28.57470131,77.23387146,3.0,0.0,0,Semi-Furnished,165000
Apartment ,1 BHK,550.0,Mira Road East,Mumbai,19.28962708,72.87622833,2.0,0.0,0,Semi-Furnished,13500
Apartment ,2 BHK,,Andheri East,Mumbai,19.13874435,72.81476593,2.0,0.0,0,Semi-Furnished,70000
Independent Floor ,3 BHK,2856.0,Anand Niketan,Delhi,28.57893944,77.16504669,3.0,2.0,>100k,Unfurnished,301012
Independent Floor ,3 BHK,2846.0,Panchsheel Park,Delhi,28.54154015,77.21611786,,2.0,>100k,Unfurnished,235652
Apartment ,2 BHK,987.0,Wagholi,Pune,18.58604813,73.98841095,2.0,2.0,<=100k,Unfurnished,12500
Apartment ,2 BHK,1000.0,Wanowrie,Pune,18.48082352,73.89649963,2.0,1.0,<=100k,Unfurnished,25000
Independent Floor ,3 BHK,2856.0,Jor bagh,Delhi,28.67728996,77.15930176,3.0,2.0,>100k,Unfurnished,401015
,1 BHK,500.0,Katraj,Pune,18.45146942,73.86211395,1.0,1.0,<=100k,Unfurnished,12000
Apartment ,1 BHK,620.0,Virar West,Mumbai,19.45285606,72.80165863,2.0,0.0,0,Semi-Furnished,6000
Apartment ,2 BHK,1050.0,Powai,Mumbai,19.11456108,72.89637756,2.0,0.0,0,Semi-Furnished,75000
Apartment ,3 BHK,1500.0,Malad West,Mumbai,19.17896652,72.83389282,3.0,0.0,0,Furnished,85000
Apartment ,1 BHK,500.0,Ville Parle East,Mumbai,19.0951004,72.8605957,1.0,0.0,0,Semi-Furnished,45000
,4 BHK,5896.0,Vasant Vihar,Delhi,28.55739021,77.15714264,4.0,2.0,>100k,Unfurnished,235562
Apartment ,2 BHK,750.0,Mulund East,Mumbai,19.15246582,72.96372223,1.0,0.0,0,Semi-Furnished,40000
Independent Floor ,5 BHK,6521.0,Golf Links,Delhi,28.59763908,77.23332977,4.0,2.0,>100k,Unfurnished,322299
Apartment ,2 BHK,990.0,Wakad,Pune,18.59248543,73.75439453,2.0,0.0,0,Semi-Furnished,23500
Apartment ,1 BHK,552.0,Chembur,Mumbai,19.04881477,72.8870697,1.0,0.0,0,Unfurnished,35000
Apartment ,2 BHK,1000.0,Hinjewadi,Pune,18.58396339,73.69768524,2.0,0.0,0,Unfurnished,17000
Apartment ,3 BHK,1080.0,Wagholi,Pune,18.57997322,73.9730072,,0.0,0,Semi-Furnished,16000
Apartment ,1 BHK,633.0,Dhanori,Pune,18.58916855,73.8928833,1.0,0.0,<=100k,Unfurnished,13000
Apartment ,1 BHK,400.0,Shivane,Pune,18.46567345,73.78303528,1.0,0.0,0,Unfurnished,6500
Apartment ,1 BHK,650.0,Pashan,Pune,18.54591942,73.77755737,1.0,1.0,<=100k,Unfurnished,15000
Apartment ,2 BHK,800.0,Bavdhan,Pune,18.5183506,73.77896881,2.0,0.0,0,Semi-Furnished,20000
Apartment ,2 BHK,1050.0,Thane West,Mumbai,19.23074341,72.96775055,2.0,0.0,0,Furnished,38000
Apartment ,3 BHK,1650.0,Wagholi,Pune,18.58410645,74.00319672,3.0,2.0,<=100k,Semi-Furnished,20000
Studio Apartment ,1 RK,365.0,Karampura,Delhi,28.665308,77.15024567,,0.0,0,Furnished,21000
Independent Floor ,3 BHK,1350.0,Paschim Vihar,Delhi,28.66866684,77.10193634,3.0,0.0,0,Furnished,30000
Apartment ,2 BHK,1100.0,Kandivali East,Mumbai,19.20110893,72.87722778,2.0,0.0,0,Semi-Furnished,58000
Independent Floor ,3 BHK,2000.0,Defence Colony,Delhi,28.57263374,77.23251343,4.0,0.0,0,Semi-Furnished,180000
Apartment ,3 BHK,2070.0,Tardeo,Mumbai,18.96496964,72.80918121,4.0,0.0,0,Semi-Furnished,390000
Independent Floor ,3 BHK,2741.0,Anand Niketan,Delhi,28.57893944,77.16504669,,2.0,>100k,Unfurnished,301022
,2 BHK,,Dhayari,Pune,18.45851326,73.78095245,2.0,1.0,<=100k,Unfurnished,14500
Apartment ,5 BHK,5896.0,Vasant Kunj,Delhi,28.52631378,77.14366913,4.0,2.0,>100k,Unfurnished,401012
Apartment ,2 BHK,1100.0,Andheri West,Mumbai,19.12691879,72.83322906,2.0,0.0,>100k,Furnished,90000
Independent Floor ,4 BHK,5896.0,Greater Kailash II,Delhi,28.53174019,77.24913788,4.0,2.0,>100k,Unfurnished,401012
Apartment ,2 BHK,800.0,Kharghar,Mumbai,19.033638,73.0694046,2.0,2.0,<=100k,Semi-Furnished,34000
Apartment ,1 BHK,,Wagholi,Pune,18.57997322,73.9730072,1.0,1.0,<=100k,Unfurnished,13000
Independent Floor ,4 BHK,6521.0,Niti Bagh,Delhi,28.55949974,77.21679688,4.0,2.0,>100k,Unfurnished,310202
Apartment ,3 BHK,1650.0,Aundh,Pune,18.5635128,73.80041504,3.0,0.0,0,Semi-Furnished,35500
Independent Floor ,3 BHK,3011.0,Hauz Khas,Delhi,28.55542183,77.20988464,3.0,2.0,>100k,Unfurnished,301012
,1 BHK,600.0,Tagore Garden Extension,Delhi,28.6476841,77.1100769,1.0,0.0,0,Furnished,16000
Apartment ,2 BHK,850.0,Santacruz East,Mumbai,19.07924843,72.853508,2.0,0.0,0,Unfurnished,40000
,3 BHK,1380.0,Chembur,Mumbai,19.05467415,72.90143585,3.0,0.0,0,Furnished,105000
Villa ,5 BHK,6521.0,Lodhi Road,Delhi,28.59095383,77.22794342,4.0,2.0,>100k,Unfurnished,1201010
Apartment ,2 BHK,939.0,Wakad,Pune,18.6076107,73.75753021,2.0,0.0,0,Furnished,16000
Apartment ,2 BHK,1080.0,Dhanori,Pune,18.59778595,73.90550995,2.0,1.0,<=100k,Unfurnished,20000
Apartment ,2 BHK,1315.0,Kharadi,Pune,18.55762672,73.94908142,2.0,0.0,>100k,Semi-Furnished,45000
,3 BHK,1856.0,Golf Links,Delhi,28.59763908,77.23332977,3.0,2.0,>100k,Unfurnished,401022
Apartment ,2 BHK,980.0,Lohegaon,Pune,18.60580063,73.91000366,2.0,1.0,<=100k,Semi-Furnished,16000
,1 BHK,621.0,Yerawada,Pune,18.55448723,73.89758301,1.0,0.0,0,Furnished,28000
Independent House ,4 BHK,2500.0,Baner,Pune,18.5647049,73.77220154,4.0,0.0,0,Furnished,150000
Apartment ,1 BHK,,Dadar East,Mumbai,19.01052475,72.84575653,,0.0,0,Unfurnished,18500
,2 BHK,,Hinjewadi,Pune,18.58396339,73.69768524,2.0,0.0,0,Unfurnished,17000
,1 BHK,530.0,Andheri East,Mumbai,19.12290573,72.88780212,2.0,0.0,0,Unfurnished,32000
Apartment ,2 BHK,900.0,IP Extension,Delhi,28.62976646,77.30672455,1.0,1.0,<=100k,Semi-Furnished,18000
Apartment ,2 BHK,1000.0,Virar,Mumbai,19.4446125,72.80041504,2.0,0.0,0,Semi-Furnished,10000
Villa ,5 BHK,6521.0,Aurungzeb Road,Delhi,28.60279655,77.21968079,4.0,2.0,>100k,Unfurnished,1549195
,3 BHK,1500.0,Sector 5 Dwarka,Delhi,28.59773827,77.0566864,2.0,0.0,0,Unfurnished,35000
Apartment ,1 BHK,580.0,Naigaon East,Mumbai,19.35858154,72.85855865,1.0,0.0,0,Semi-Furnished,7500
,3 BHK,1500.0,Aundh,Pune,18.56524658,73.8010788,3.0,2.0,<=100k,Semi-Furnished,35000
Independent Floor ,5 BHK,6521.0,Friends Colony,Delhi,28.56834984,77.27211761,4.0,2.0,>100k,Unfurnished,401012
Apartment ,1 BHK,684.0,Ghansoli,Mumbai,19.12306786,73.00344849,2.0,3.0,<=100k,Unfurnished,32900
Independent Floor ,2 BHK,450.0,Dwarka Mor,Delhi,28.6262207,77.03955078,1.0,0.0,0,Semi-Furnished,8000
Apartment ,2 BHK,680.0,Alandi,Pune,18.6780529,73.88217926,2.0,0.0,0,Semi-Furnished,15000
Independent House ,4 BHK,5896.0,Green Park Extension,Delhi,28.55970383,77.20386505,4.0,2.0,>100k,Unfurnished,640101
,2 BHK,1000.0,Shahpur Jat Village,Delhi,28.54905128,77.21381378,1.0,1.0,<=100k,Semi-Furnished,18000
Apartment ,1 BHK,568.0,Chinchwad,Pune,18.63496017,73.7894516,2.0,0.0,,Unfurnished,13000
Apartment ,2 BHK,740.0,Kanjurmarg,Mumbai,19.1315136,72.92739868,2.0,0.0,0,Semi-Furnished,28000
Apartment ,3 BHK,1050.0,Andheri East,Mumbai,19.11686325,72.86997986,3.0,0.0,0,Furnished,80000
penthouse ,6 BHK,6500.0,Bandra West,Mumbai,19.06009293,72.83030701,5.0,3.0,>100k,Furnished,1189500
Apartment ,3 BHK,1700.0,Seawoods,Mumbai,19.02178192,73.0182724,3.0,0.0,0,Semi-Furnished,88000
Independent Floor ,5 BHK,6521.0,Geetanjali Enclave,Delhi,28.53087997,77.20243073,4.0,2.0,>100k,Unfurnished,401012
Independent Floor ,3 BHK,1856.0,Panchsheel Enclave,Delhi,28.54351997,77.22973633,,2.0,>100k,Unfurnished,301012
Independent Floor ,2 BHK,1125.0,Naraina,Delhi,28.63214111,77.13885498,2.0,0.0,0,Semi-Furnished,23000
,1 BHK,900.0,Vasant Kunj,Delhi,28.52456093,77.14914703,1.0,0.0,0,Furnished,26000
Independent Floor ,5 BHK,6521.0,Sunder Nagar,Delhi,28.61843681,76.96178436,4.0,2.0,>100k,Unfurnished,401012
Villa ,4 BHK,5896.0,Anand Niketan,Delhi,28.57893944,77.16504669,4.0,3.0,>100k,Unfurnished,704105
Apartment ,2 BHK,987.0,Wagholi,Pune,18.58992004,74.00083923,2.0,2.0,<=100k,Unfurnished,10000
Apartment ,2 BHK,,Dhanori,Pune,18.60192871,73.90148163,2.0,0.0,0,Semi-Furnished,19000
Independent Floor ,3 BHK,1846.0,Sarvpriya Vihar,Delhi,28.54276657,77.20674133,3.0,2.0,>100k,Unfurnished,235925
Apartment ,2 BHK,1050.0,Andheri West,Mumbai,19.14069557,72.81018066,2.0,3.0,>100k,Furnished,85000
Apartment ,2 BHK,900.0,Malviya Nagar,Delhi,28.61302757,77.09531403,,1.0,<=100k,Semi-Furnished,20000
Apartment ,3 BHK,1270.0,Chakan,Pune,18.74325562,73.84774017,,0.0,0,Semi-Furnished,9500
Independent Floor ,4 BHK,5896.0,Shanti Niketan,Delhi,28.57792091,77.16937256,4.0,2.0,,Unfurnished,504101
Apartment ,2 BHK,1000.0,Borivali East,Mumbai,19.22686195,72.86437988,2.0,1.0,>100k,Unfurnished,40000
Apartment ,1 BHK,650.0,Pashan,Pune,18.54436111,73.78487396,1.0,2.0,<=100k,Semi-Furnished,16500
Independent Floor ,4 BHK,4852.0,Niti Bagh,Delhi,28.55949974,77.21679688,4.0,2.0,>100k,Unfurnished,301012
Studio Apartment ,1 RK,200.0,Wakad,Pune,18.59894371,73.76527405,1.0,0.0,0,Furnished,6500
Apartment ,1 BHK,590.0,Thane West,Mumbai,19.18950081,72.94877625,1.0,0.0,0,Semi-Furnished,23500
Apartment ,3 BHK,1248.0,Mulund West,Mumbai,19.15857124,72.94791412,2.0,0.0,0,Semi-Furnished,42000
,1 RK,550.0,Borivali West,Mumbai,19.23723793,72.84564209,1.0,0.0,0,Semi-Furnished,19000
Independent Floor ,3 BHK,2856.0,Sarvpriya Vihar,Delhi,28.54276657,77.20674133,3.0,2.0,>100k,Unfurnished,301012
Villa ,4 BHK,5896.0,Sainik Farm,Delhi,28.50527763,77.20741272,4.0,2.0,>100k,Unfurnished,310102
Apartment ,1 BHK,520.0,Mahalunge,Pune,18.55588722,73.88839722,1.0,0.0,<=100k,Furnished,22000
Apartment ,2 BHK,950.0,Tardeo,Mumbai,18.96496964,72.80918121,2.0,0.0,0,Furnished,140000
Apartment ,2 BHK,900.0,Ambernath East,Mumbai,19.19903946,73.19889069,2.0,0.0,<=100k,Unfurnished,11000
Apartment ,1 BHK,365.0,Karampura,Delhi,28.66560173,77.15029907,1.0,0.0,0,Furnished,22000
Independent Floor ,3 BHK,2856.0,New Friends Colony,Delhi,28.56705093,77.27355957,3.0,2.0,>100k,Unfurnished,301011
,2 BHK,750.0,Mulund East,Mumbai,19.15246582,72.96372223,2.0,0.0,0,Unfurnished,45000
,2 BHK,860.0,Thane West,Mumbai,19.27087021,72.96713257,2.0,4.0,>100k,Semi-Furnished,26000
Apartment ,2 BHK,1150.0,Seawoods,Mumbai,19.01244736,73.01242065,2.0,0.0,0,Semi-Furnished,44000
Apartment ,2 BHK,850.0,Thane West,Mumbai,19.26477814,72.96714783,,0.0,0,Semi-Furnished,25000
Apartment ,1 BHK,555.0,Powai,Mumbai,19.1228199,72.89530945,2.0,0.0,0,Unfurnished,30000
,1 BHK,610.0,Virar,Mumbai,19.47192574,72.80041504,2.0,0.0,0,Semi-Furnished,6500
Independent Floor ,3 BHK,1300.0,laxmi nagar,Delhi,28.63550949,77.26966095,2.0,0.0,0,Furnished,20000
Apartment ,2 BHK,940.0,Borivali East,Mumbai,19.22451973,72.86052704,2.0,0.0,>100k,Unfurnished,46000
Independent Floor ,5 BHK,6521.0,Panchsheel Enclave,Delhi,28.54351997,77.22973633,4.0,2.0,,Unfurnished,401012
Villa ,4 BHK,5896.0,Sunder Nagar,Delhi,28.61843681,76.96178436,4.0,2.0,>100k,Unfurnished,1012005
Apartment ,2 BHK,987.0,Wagholi,Pune,18.57494926,74.00061035,2.0,2.0,<=100k,Unfurnished,10500
Independent Floor ,3 BHK,1900.0,Rajouri Garden,Delhi,28.63903809,77.12332916,3.0,0.0,0,Furnished,60000
Apartment ,1 BHK,600.0,Dahisar,Mumbai,19.25876045,72.87361145,,0.0,0,Semi-Furnished,17000
Apartment ,2 BHK,710.0,Malad West,Mumbai,19.18646049,72.83118439,,0.0,>100k,Semi-Furnished,65000
Apartment ,2 BHK,972.0,Dhayari,Pune,18.45800209,73.78517914,2.0,1.0,,Unfurnished,13000
Independent Floor ,2 BHK,900.0,Subhash Nagar,Delhi,28.63766098,77.11206818,2.0,0.0,0,Semi-Furnished,24000
Independent Floor ,2 BHK,500.0,Govindpuri,Delhi,28.53511238,77.26423645,1.0,0.0,0,Semi-Furnished,10000
Independent Floor ,3 BHK,1350.0,Poorvi Pitampura,Delhi,28.70433044,77.14995575,3.0,1.0,<=100k,Semi-Furnished,38000
Independent Floor ,1 BHK,750.0,Rajouri Garden,Delhi,28.64381599,77.11975861,1.0,0.0,0,Furnished,20000
Apartment ,2 BHK,1000.0,Powai,Mumbai,19.12058449,72.89415741,2.0,0.0,0,Semi-Furnished,50000
Apartment ,2 BHK,1169.0,Baner,Pune,18.55918884,73.78131104,2.0,1.0,<=100k,Unfurnished,27000
